namekey;imageurl;person;personLabel;personDescription;wikipediaENurl
http://www.wikidata.org/entity/Q108470944;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E8%8C%83%E5%A2%9E%E5%83%8F.jpg?width=1024;http://www.wikidata.org/entity/Q1195629;Fan Zeng;Advisor to Xiang Yu;https://en.wikipedia.org/wiki/Fan_Zeng
http://www.wikidata.org/entity/Q104376683;https://commons.wikimedia.org/wiki/Special:Redirect/file/Statue_of_Zhu_Ran_in_Cultural_Park_2012-05.JPG?width=1024;http://www.wikidata.org/entity/Q1196096;Zhu Ran;Chinese Eastern Wu general (182 – 249);https://en.wikipedia.org/wiki/Zhu_Ran
http://www.wikidata.org/entity/Q104551491;https://commons.wikimedia.org/wiki/Special:Redirect/file/Fou_Ts%27ong_1965b.jpg?width=1024;http://www.wikidata.org/entity/Q1196262;Fou Ts'ong;Chinese-British pianist (1934-2020);https://en.wikipedia.org/wiki/Fou_Ts%27ong
http://www.wikidata.org/entity/Q110633465;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E5%A4%AE%E8%A1%8C%E7%B8%BD%E8%A3%81%E6%A5%8A%E9%87%91%E9%BE%8D.jpg?width=1024;http://www.wikidata.org/entity/Q11963553;Yang Chin-long;Taiwanese economist;https://en.wikipedia.org/wiki/Yang_Chin-long
http://www.wikidata.org/entity/Q3480578;https://commons.wikimedia.org/wiki/Special:Redirect/file/Gro_Holm_2011_07_01.jpg?width=1024;http://www.wikidata.org/entity/Q11972686;Gro Holm;Norwegian journalist;https://en.wikipedia.org/wiki/Gro_Holm
http://www.wikidata.org/entity/Q3480578;https://commons.wikimedia.org/wiki/Special:Redirect/file/Gro_Skartveit.jpg?width=1024;http://www.wikidata.org/entity/Q11972693;Gro Skartveit;Norwegian politician;https://en.wikipedia.org/wiki/Gro_Skartveit
http://www.wikidata.org/entity/Q54006398;https://commons.wikimedia.org/wiki/Special:Redirect/file/Himanshu_Gulati_2012_%28crop%29.jpg?width=1024;http://www.wikidata.org/entity/Q11975401;Himanshu Gulati;Norwegian politician;https://en.wikipedia.org/wiki/Himanshu_Gulati
http://www.wikidata.org/entity/Q98808914;https://commons.wikimedia.org/wiki/Special:Redirect/file/Charles_S._Cotton_%282%29.png?width=1024;http://www.wikidata.org/entity/Q119851241;Charles S. Cotton;American Navy admiral (1843–1909);https://en.wikipedia.org/wiki/Charles_S._Cotton
http://www.wikidata.org/entity/Q18654459;https://commons.wikimedia.org/wiki/Special:Redirect/file/Noni_Jabavu.png?width=1024;http://www.wikidata.org/entity/Q11991655;Noni Jabavu;South African writer and journalist (1919–2008);https://en.wikipedia.org/wiki/Noni_Jabavu
http://www.wikidata.org/entity/Q16276492;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hayward_H._Davis.jpg?width=1024;http://www.wikidata.org/entity/Q119980472;Hayward H. Davis;American politician;https://en.wikipedia.org/wiki/Hayward_H._Davis
http://www.wikidata.org/entity/Q108278608;https://commons.wikimedia.org/wiki/Special:Redirect/file/Torry_Pedersen.jpg?width=1024;http://www.wikidata.org/entity/Q12007132;Torry Pedersen;Norwegian journalist and editor;https://en.wikipedia.org/wiki/Torry_Pedersen
http://www.wikidata.org/entity/Q86591670;https://commons.wikimedia.org/wiki/Special:Redirect/file/DesireOparanozie04.JPG?width=1024;http://www.wikidata.org/entity/Q1200737;Desire Oparanozie;Nigerian footballer;https://en.wikipedia.org/wiki/Desire_Oparanozie
http://www.wikidata.org/entity/Q21818026;https://commons.wikimedia.org/wiki/Special:Redirect/file/%D7%90%D7%99%D7%9C%D7%A0%D7%94_%D7%91%D7%A8%D7%92%D7%A8_-_%D7%AA%D7%9E%D7%95%D7%A0%D7%AA_%D7%A4%D7%A8%D7%95%D7%A4%D7%99%D7%9C_2012.JPG?width=1024;http://www.wikidata.org/entity/Q12021491;Ilana Berger;Israeli tennis player;https://en.wikipedia.org/wiki/Ilana_Berger
http://www.wikidata.org/entity/Q106871296;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E8%AC%9D%E5%AE%B6%E6%A6%AE.png?width=1024;http://www.wikidata.org/entity/Q12024253;Xie Jiarong;Chinese geologist (1898–1966);https://en.wikipedia.org/wiki/Xie_Jiarong
http://www.wikidata.org/entity/Q19869385;https://commons.wikimedia.org/wiki/Special:Redirect/file/Colette_Peignot.jpg?width=1024;http://www.wikidata.org/entity/Q120381;Colette Peignot;French writer (1903-1938);https://en.wikipedia.org/wiki/Colette_Peignot
http://www.wikidata.org/entity/Q50319495;https://commons.wikimedia.org/wiki/Special:Redirect/file/Joseph_S._Smith_%282%29.jpg?width=1024;http://www.wikidata.org/entity/Q120441993;Joseph S. Smith;American Civil War Medal of Honor recipient (1836–1919);https://en.wikipedia.org/wiki/Joseph_Sewall_Smith
http://www.wikidata.org/entity/Q48981876;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jordie_Albiston_2010.jpg?width=1024;http://www.wikidata.org/entity/Q12052826;Jordie Albiston;Australian poet (1961–2022);https://en.wikipedia.org/wiki/Jordie_Albiston
http://www.wikidata.org/entity/Q88962916;https://commons.wikimedia.org/wiki/Special:Redirect/file/Henry_Wemyss_Feilden.jpg?width=1024;http://www.wikidata.org/entity/Q12057580;Henry Wemyss Feilden;British Army officer, Arctic explorer and naturalist (1838-1921);https://en.wikipedia.org/wiki/Henry_Wemyss_Feilden
http://www.wikidata.org/entity/Q101126428;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kerin_O%27Keefe.jpg?width=1024;http://www.wikidata.org/entity/Q12064694;Kerin O'Keefe;American wine critic and author;https://en.wikipedia.org/wiki/Kerin_O%27Keefe
http://www.wikidata.org/entity/Q84544699;https://commons.wikimedia.org/wiki/Special:Redirect/file/Portrait_of_Penry_Williams_%284671215%29.jpg?width=1024;http://www.wikidata.org/entity/Q12065586;Penry Williams;Welsh artist (1802-1885);https://en.wikipedia.org/wiki/Penry_Williams_(artist)
http://www.wikidata.org/entity/Q131521854;https://commons.wikimedia.org/wiki/Special:Redirect/file/John_Peters_-_Official_Portrait_-_55th_GA.jpg?width=1024;http://www.wikidata.org/entity/Q12065683;John M. Peters;American politician (1927–2013);https://en.wikipedia.org/wiki/John_M._Peters
http://www.wikidata.org/entity/Q122232044;https://commons.wikimedia.org/wiki/Special:Redirect/file/Bobi_Mojsovski.jpg?width=1024;http://www.wikidata.org/entity/Q12069541;Bobi Mojsoski;Macedonian singer;https://en.wikipedia.org/wiki/Bobi_Mojsovski
http://www.wikidata.org/entity/Q105305326;https://commons.wikimedia.org/wiki/Special:Redirect/file/DezCadenaMisfits.jpg?width=1024;http://www.wikidata.org/entity/Q1207295;Dez Cadena;American musician;https://en.wikipedia.org/wiki/Dez_Cadena
http://www.wikidata.org/entity/Q56024200;https://commons.wikimedia.org/wiki/Special:Redirect/file/Antone_R._Gallaher_%285%29.jpg?width=1024;http://www.wikidata.org/entity/Q120897627;Antone R. Gallaher;American Navy officer (1909–1982);https://en.wikipedia.org/wiki/Antone_R._Gallaher
http://www.wikidata.org/entity/Q64682618;https://commons.wikimedia.org/wiki/Special:Redirect/file/Entrainement_SRFC_St-Malo_2013_%282bis%29.jpg?width=1024;http://www.wikidata.org/entity/Q121639;Cheick Fantamady Diarra;Malian and French footballer;https://en.wikipedia.org/wiki/Cheick_Fantamady_Diarra
http://www.wikidata.org/entity/Q94500969;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E7%A7%89%E5%BF%97%E5%85%88%E7%94%9F%E9%81%BA%E8%B1%A1.png?width=1024;http://www.wikidata.org/entity/Q12173878;Bing Zhi;Chinese zoologist;https://en.wikipedia.org/wiki/Bing_Zhi
http://www.wikidata.org/entity/Q98085073;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ha_jin_8693.jpg?width=1024;http://www.wikidata.org/entity/Q121778;Ha Jin;Author, poet;https://en.wikipedia.org/wiki/Ha_Jin
http://www.wikidata.org/entity/Q11955774;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ayman_Odeh_2021_%28cropped%29.png?width=1024;http://www.wikidata.org/entity/Q12181439;Ayman Odeh;"Arab-Israeli lawyer and member of the Knesset; he is of Palestinian-Muslim descent";https://en.wikipedia.org/wiki/Ayman_Odeh
http://www.wikidata.org/entity/Q84244573;https://commons.wikimedia.org/wiki/Special:Redirect/file/Shireen_Abu_Akleh.jpg?width=1024;http://www.wikidata.org/entity/Q12219365;Shireen Abu Akleh;Palestinian-American journalist (1971–2022);https://en.wikipedia.org/wiki/Shireen_Abu_Akleh
http://www.wikidata.org/entity/Q20001995;https://commons.wikimedia.org/wiki/Special:Redirect/file/%D8%B5%D9%81%D8%A7%D8%A1_%D8%A7%D9%84%D9%87%D8%A7%D8%B4%D9%85.jpg?width=1024;http://www.wikidata.org/entity/Q12219999;Safa Al Hashem;Kuwaiti politician;https://en.wikipedia.org/wiki/Safa_Al_Hashem
